Index,DS,LKMM Prod (ns),User Cons (ns),User Prod (ns),LKMM Cons (ns),E2E (ns),Tput (Mop/s),Relay %
5214,CK Stack UPMC,227,126,151,122,626,1.60,100
5215,CK Stack UPMC,154,129,145,123,551,1.81,100
5216,CK Stack UPMC,188,137,141,192,658,1.52,100
5217,CK Stack UPMC,168,118,128,128,542,1.85,100
5218,CK Stack UPMC,144,133,156,182,615,1.63,100
5219,CK Stack UPMC,147,124,139,122,532,1.88,100
5220,CK Stack UPMC,165,144,144,119,572,1.75,100
5221,CK Stack UPMC,164,127,142,125,558,1.79,100
5222,CK Stack UPMC,136,130,161,118,545,1.83,100
5223,CK Stack UPMC,207,120,133,122,582,1.72,100
5224,CK Stack UPMC,116,139,165,125,545,1.83,100
5225,CK Stack UPMC,191,125,142,123,581,1.72,100
5226,CK Stack UPMC,256,122,138,126,642,1.56,100
5227,CK Stack UPMC,128,124,140,123,515,1.94,100
5228,CK Stack UPMC,197,131,145,115,588,1.70,100
5229,CK Stack UPMC,121,135,141,115,512,1.95,100
5230,CK Stack UPMC,138,136,134,128,536,1.87,100
5231,CK Stack UPMC,163,145,158,125,591,1.69,100
5232,CK Stack UPMC,152,132,133,120,537,1.86,100
5233,CK Stack UPMC,206,119,129,122,576,1.74,100
5234,CK Stack UPMC,193,129,128,131,581,1.72,100
5235,CK Stack UPMC,168,127,160,117,572,1.75,100
5236,CK Stack UPMC,135,122,118,125,500,2.00,100
5237,CK Stack UPMC,191,123,127,126,567,1.76,100
5238,CK Stack UPMC,124,130,156,143,553,1.81,100
5239,CK Stack UPMC,149,123,125,126,523,1.91,100
5240,CK Stack UPMC,170,127,144,144,585,1.71,100
5241,CK Stack UPMC,176,122,132,125,555,1.80,100
5242,CK Stack UPMC,126,133,186,137,582,1.72,100
5243,CK Stack UPMC,176,123,139,126,564,1.77,100
5244,CK Stack UPMC,166,129,141,124,560,1.79,100
5245,CK Stack UPMC,246,122,124,126,618,1.62,100
5246,CK Stack UPMC,242,147,146,128,663,1.51,100
5247,CK Stack UPMC,188,114,148,124,574,1.74,100
5248,CK Stack UPMC,121,130,159,123,533,1.88,100
5249,CK Stack UPMC,127,136,150,127,540,1.85,100
5250,CK Stack UPMC,218,125,147,120,610,1.64,100
5251,CK Stack UPMC,194,134,137,117,582,1.72,100
5252,CK Stack UPMC,164,124,123,125,536,1.87,100
5253,CK Stack UPMC,196,128,143,126,593,1.69,100
5254,CK Stack UPMC,127,132,150,125,534,1.87,100
5255,CK Stack UPMC,160,124,144,140,568,1.76,100
5256,CK Stack UPMC,158,127,146,121,552,1.81,100
5257,CK Stack UPMC,128,120,136,124,508,1.97,100
5258,CK Stack UPMC,122,128,154,123,527,1.90,100
5259,CK Stack UPMC,187,137,149,186,659,1.52,100
5260,CK Stack UPMC,171,121,139,124,555,1.80,100
5261,CK Stack UPMC,194,134,120,129,577,1.73,100
5262,CK Stack UPMC,167,135,161,129,592,1.69,100
5263,CK Stack UPMC,164,133,137,120,554,1.81,100
5264,CK Stack UPMC,184,115,153,126,578,1.73,100
5265,CK Stack UPMC,162,118,136,123,539,1.86,100
5266,CK Stack UPMC,144,139,154,125,562,1.78,100
5267,CK Stack UPMC,135,134,136,129,534,1.87,100
5268,CK Stack UPMC,187,121,149,126,583,1.72,100
5269,CK Stack UPMC,168,125,125,122,540,1.85,100
5270,CK Stack UPMC,174,133,135,144,586,1.71,100
5271,CK Stack UPMC,150,146,147,184,627,1.59,100
5272,CK Stack UPMC,152,131,139,117,539,1.86,100
5273,CK Stack UPMC,227,135,140,125,627,1.59,100
5274,CK Stack UPMC,149,117,132,119,517,1.93,100
5275,CK Stack UPMC,166,126,138,123,553,1.81,100
5276,CK Stack UPMC,136,136,134,116,522,1.92,100
5277,CK Stack UPMC,155,137,143,122,557,1.80,100
5278,CK Stack UPMC,154,133,145,124,556,1.80,100
5279,CK Stack UPMC,170,128,181,122,601,1.66,100
5280,CK Stack UPMC,215,116,149,143,623,1.61,100
5281,CK Stack UPMC,189,124,145,126,584,1.71,100
5282,CK Stack UPMC,133,122,148,121,524,1.91,100
5283,CK Stack UPMC,128,132,143,125,528,1.89,100
5284,CK Stack UPMC,191,122,142,123,578,1.73,100
5285,CK Stack UPMC,151,123,138,128,540,1.85,100
5286,CK Stack UPMC,142,127,153,125,547,1.83,100
5287,CK Stack UPMC,185,125,163,127,600,1.67,100
5288,CK Stack UPMC,180,126,142,122,570,1.75,100
5289,CK Stack UPMC,145,132,140,128,545,1.83,100
5290,CK Stack UPMC,135,124,119,122,500,2.00,100
5291,CK Stack UPMC,185,140,130,175,630,1.59,100
5292,CK Stack UPMC,150,129,141,124,544,1.84,100
5293,CK Stack UPMC,150,124,114,142,530,1.89,100
5294,CK Stack UPMC,188,113,157,124,582,1.72,100
5295,CK Stack UPMC,180,118,135,126,559,1.79,100
5296,CK Stack UPMC,146,129,156,125,556,1.80,100
5297,CK Stack UPMC,124,126,129,121,500,2.00,100
5298,CK Stack UPMC,160,126,132,121,539,1.86,100
5299,CK Stack UPMC,168,127,137,124,556,1.80,100
5300,CK Stack UPMC,146,144,142,125,557,1.80,100
5301,CK Stack UPMC,158,129,134,125,546,1.83,100
5302,CK Stack UPMC,200,126,141,118,585,1.71,100
5303,CK Stack UPMC,169,128,158,124,579,1.73,100
5304,CK Stack UPMC,208,137,147,175,667,1.50,100
5305,CK Stack UPMC,200,126,150,126,602,1.66,100
5306,CK Stack UPMC,173,126,157,120,576,1.74,100
5307,CK Stack UPMC,154,121,138,126,539,1.86,100
5308,CK Stack UPMC,167,130,137,121,555,1.80,100
5309,CK Stack UPMC,181,116,176,125,598,1.67,100
5310,CK Stack UPMC,164,127,148,128,567,1.76,100
5311,CK Stack UPMC,147,112,158,125,542,1.85,100
5312,CK Stack UPMC,177,123,142,123,565,1.77,100
5313,CK Stack UPMC,137,112,129,114,492,2.03,100
5314,CK Stack UPMC,142,114,141,125,522,1.92,100
5315,CK Stack UPMC,173,122,135,127,557,1.80,100
5316,CK Stack UPMC,141,127,157,114,539,1.86,100
5317,CK Stack UPMC,162,111,138,116,527,1.90,100
5318,CK Stack UPMC,145,124,137,122,528,1.89,100
5319,CK Stack UPMC,133,125,144,122,524,1.91,100
5320,CK Stack UPMC,191,125,130,123,569,1.76,100
5321,CK Stack UPMC,133,129,125,180,567,1.76,100
5322,CK Stack UPMC,124,134,146,124,528,1.89,100
5323,CK Stack UPMC,154,134,136,122,546,1.83,100
5324,CK Stack UPMC,181,143,138,127,589,1.70,100
5325,CK Stack UPMC,237,116,145,123,621,1.61,100
5326,CK Stack UPMC,158,125,129,126,538,1.86,100
5327,CK Stack UPMC,192,124,124,111,551,1.81,100
5328,CK Stack UPMC,137,138,143,187,605,1.65,100
5329,CK Stack UPMC,146,116,125,122,509,1.96,100
5330,CK Stack UPMC,195,128,148,122,593,1.69,100
5331,CK Stack UPMC,170,121,130,118,539,1.86,100
5332,CK Stack UPMC,229,136,132,126,623,1.61,100
5333,CK Stack UPMC,141,112,163,122,538,1.86,100
5334,CK Stack UPMC,135,127,123,123,508,1.97,100
5335,CK Stack UPMC,185,134,182,129,630,1.59,100
5336,CK Stack UPMC,139,131,143,112,525,1.90,100
5337,CK Stack UPMC,227,149,133,187,696,1.44,100
5338,CK Stack UPMC,178,123,148,124,573,1.75,100
5339,CK Stack UPMC,158,129,159,118,564,1.77,100
5340,CK Stack UPMC,194,160,135,115,604,1.66,100
5341,CK Stack UPMC,185,133,154,137,609,1.64,100
5342,CK Stack UPMC,164,136,179,124,603,1.66,100
5343,CK Stack UPMC,152,128,133,125,538,1.86,100
5344,CK Stack UPMC,159,127,156,122,564,1.77,100
5345,CK Stack UPMC,119,129,143,131,522,1.92,100
5346,CK Stack UPMC,139,130,143,123,535,1.87,100
5347,CK Stack UPMC,153,133,137,121,544,1.84,100
5348,CK Stack UPMC,131,111,122,122,486,2.06,100
5349,CK Stack UPMC,137,142,125,123,527,1.90,100
5350,CK Stack UPMC,161,133,143,126,563,1.78,100
5351,CK Stack UPMC,175,136,151,177,639,1.56,100
5352,CK Stack UPMC,196,123,133,125,577,1.73,100
5353,CK Stack UPMC,181,126,134,123,564,1.77,100
5354,CK Stack UPMC,171,120,149,124,564,1.77,100
5355,CK Stack UPMC,139,135,134,120,528,1.89,100
5356,CK Stack UPMC,147,132,141,124,544,1.84,100
5357,CK Stack UPMC,176,124,157,118,575,1.74,100
5358,CK Stack UPMC,130,126,146,124,526,1.90,100
5359,CK Stack UPMC,195,132,137,191,655,1.53,100
5360,CK Stack UPMC,158,133,166,123,580,1.72,100
5361,CK Stack UPMC,127,104,149,124,504,1.98,100
5362,CK Stack UPMC,212,132,139,118,601,1.66,100
5363,CK Stack UPMC,134,130,137,125,526,1.90,100
5364,CK Stack UPMC,138,128,158,124,548,1.82,100
5365,CK Stack UPMC,211,129,147,137,624,1.60,100
5366,CK Stack UPMC,199,109,145,123,576,1.74,100
5367,CK Stack UPMC,178,124,143,124,569,1.76,100
5368,CK Stack UPMC,162,129,140,123,554,1.81,100
5369,CK Stack UPMC,138,125,138,121,522,1.92,100
5370,CK Stack UPMC,124,114,135,122,495,2.02,100
5371,CK Stack UPMC,136,129,124,116,505,1.98,100
5372,CK Stack UPMC,175,136,137,124,572,1.75,100
5373,CK Stack UPMC,177,126,135,118,556,1.80,100
5374,CK Stack UPMC,195,127,126,124,572,1.75,100
5375,CK Stack UPMC,181,124,131,122,558,1.79,100
5376,CK Stack UPMC,162,137,133,119,551,1.81,100
5377,CK Stack UPMC,139,139,140,128,546,1.83,100
5378,CK Stack UPMC,154,124,137,123,538,1.86,100
5379,CK Stack UPMC,136,132,134,123,525,1.90,100
5380,CK Stack UPMC,113,130,135,124,502,1.99,100
5381,CK Stack UPMC,176,136,121,113,546,1.83,100
5382,CK Stack UPMC,210,132,140,125,607,1.65,100
5383,CK Stack UPMC,187,130,178,122,617,1.62,100
5384,CK Stack UPMC,126,113,134,124,497,2.01,100
5385,CK Stack UPMC,105,120,146,122,493,2.03,100
5386,CK Stack UPMC,146,122,121,124,513,1.95,100
5387,CK Stack UPMC,128,131,155,148,562,1.78,100
5388,CK Stack UPMC,179,129,160,183,651,1.54,100
5389,CK Stack UPMC,175,125,137,126,563,1.78,100
5390,CK Stack UPMC,206,121,137,113,577,1.73,100
5391,CK Stack UPMC,180,124,131,122,557,1.80,100
5392,CK Stack UPMC,130,127,148,124,529,1.89,100
5393,CK Stack UPMC,122,118,132,123,495,2.02,100
5394,CK Stack UPMC,178,126,136,121,561,1.78,100
5395,CK Stack UPMC,150,138,145,124,557,1.80,100
5396,CK Stack UPMC,205,142,142,127,616,1.62,100
5397,CK Stack UPMC,125,124,148,124,521,1.92,100
5398,CK Stack UPMC,174,123,135,127,559,1.79,100
5399,CK Stack UPMC,139,128,154,122,543,1.84,100
5400,CK Stack UPMC,134,129,154,119,536,1.87,100
5401,CK Stack UPMC,172,124,141,134,571,1.75,100
5402,CK Stack UPMC,177,135,135,125,572,1.75,100
5403,CK Stack UPMC,171,139,148,124,582,1.72,100
5404,CK Stack UPMC,176,121,137,117,551,1.81,100
5405,CK Stack UPMC,196,127,129,116,568,1.76,100
5406,CK Stack UPMC,173,123,140,126,562,1.78,100
5407,CK Stack UPMC,144,142,155,126,567,1.76,100
5408,CK Stack UPMC,154,144,156,123,577,1.73,100
5409,CK Stack UPMC,207,135,120,123,585,1.71,100
5410,CK Stack UPMC,190,141,145,120,596,1.68,100
5411,CK Stack UPMC,185,138,134,120,577,1.73,100
5412,CK Stack UPMC,192,146,130,121,589,1.70,100
5413,CK Stack UPMC,130,159,164,162,615,1.63,100
5414,CK Stack UPMC,182,137,142,124,585,1.71,100
5415,CK Stack UPMC,124,132,134,124,514,1.95,100
5416,CK Stack UPMC,152,139,142,118,551,1.81,100
5417,CK Stack UPMC,206,116,143,124,589,1.70,100
5418,CK Stack UPMC,177,129,141,124,571,1.75,100
5419,CK Stack UPMC,175,125,156,117,573,1.75,100
5420,CK Stack UPMC,147,124,138,111,520,1.92,100
5421,CK Stack UPMC,146,129,145,124,544,1.84,100
5422,CK Stack UPMC,172,150,152,124,598,1.67,100
5423,CK Stack UPMC,173,150,168,191,682,1.47,100
5424,CK Stack UPMC,188,134,157,139,618,1.62,100
5425,CK Stack UPMC,133,129,141,124,527,1.90,100
5426,CK Stack UPMC,134,127,130,147,538,1.86,100
5427,CK Stack UPMC,145,116,116,127,504,1.98,100
5428,CK Stack UPMC,155,129,131,125,540,1.85,100
5429,CK Stack UPMC,136,119,145,125,525,1.90,100
5430,CK Stack UPMC,174,119,160,121,574,1.74,100
5431,CK Stack UPMC,189,129,148,124,590,1.69,100
5432,CK Stack UPMC,186,132,131,116,565,1.77,100
5433,CK Stack UPMC,191,124,134,124,573,1.75,100
5434,CK Stack UPMC,275,130,146,184,735,1.36,100
5435,CK Stack UPMC,116,130,154,125,525,1.90,100
5436,CK Stack UPMC,136,129,143,123,531,1.88,100
5437,CK Stack UPMC,130,133,140,173,576,1.74,100
5438,CK Stack UPMC,179,132,150,122,583,1.72,100
5439,CK Stack UPMC,189,130,134,115,568,1.76,100
5440,CK Stack UPMC,196,123,132,125,576,1.74,100
5441,CK Stack UPMC,207,132,144,194,677,1.48,100
5442,CK Stack UPMC,179,126,150,140,595,1.68,100
5443,CK Stack UPMC,118,125,140,120,503,1.99,100
5444,CK Stack UPMC,134,133,179,123,569,1.76,100
5445,CK Stack UPMC,130,132,162,122,546,1.83,100
5446,CK Stack UPMC,136,131,152,122,541,1.85,100
5447,CK Stack UPMC,144,120,148,122,534,1.87,100
5448,CK Stack UPMC,141,126,145,122,534,1.87,100
5449,CK Stack UPMC,156,152,155,130,593,1.69,100
5450,CK Stack UPMC,147,127,152,124,550,1.82,100
5451,CK Stack UPMC,180,120,141,142,583,1.72,100
5452,CK Stack UPMC,187,124,147,125,583,1.72,100
5453,CK Stack UPMC,174,126,139,124,563,1.78,100
5454,CK Stack UPMC,153,124,139,122,538,1.86,100
5455,CK Stack UPMC,172,147,144,124,587,1.70,100
5456,CK Stack UPMC,206,121,150,118,595,1.68,100
5457,CK Stack UPMC,121,126,146,122,515,1.94,100
5458,CK Stack UPMC,143,129,140,122,534,1.87,100
5459,CK Stack UPMC,173,130,144,121,568,1.76,100
5460,CK Stack UPMC,150,130,144,153,577,1.73,100
5461,CK Stack UPMC,198,124,146,118,586,1.71,100
5462,CK Stack UPMC,213,117,143,123,596,1.68,100
5463,CK Stack UPMC,225,123,139,170,657,1.52,100
5464,CK Stack UPMC,170,124,142,116,552,1.81,100
5465,CK Stack UPMC,162,133,141,131,567,1.76,100
5466,CK Stack UPMC,163,134,139,124,560,1.79,100
5467,CK Stack UPMC,185,134,138,126,583,1.72,100
5468,CK Stack UPMC,140,144,138,122,544,1.84,100
5469,CK Stack UPMC,102,138,179,122,541,1.85,100
5470,CK Stack UPMC,154,133,144,127,558,1.79,100
5471,CK Stack UPMC,183,125,124,125,557,1.80,100
5472,CK Stack UPMC,191,126,157,121,595,1.68,100
5473,CK Stack UPMC,157,130,122,124,533,1.88,100
5474,CK Stack UPMC,205,136,140,183,664,1.51,100
5475,CK Stack UPMC,178,112,121,119,530,1.89,100
5476,CK Stack UPMC,214,125,121,125,585,1.71,100
5477,CK Stack UPMC,173,129,180,122,604,1.66,100
5478,CK Stack UPMC,128,134,123,149,534,1.87,100
5479,CK Stack UPMC,186,141,141,139,607,1.65,100
5480,CK Stack UPMC,191,122,136,126,575,1.74,100
5481,CK Stack UPMC,195,121,146,123,585,1.71,100
5482,CK Stack UPMC,174,141,123,122,560,1.79,100
5483,CK Stack UPMC,180,129,146,126,581,1.72,100
5484,CK Stack UPMC,178,135,140,125,578,1.73,100
5485,CK Stack UPMC,182,119,135,124,560,1.79,100
5486,CK Stack UPMC,157,129,138,123,547,1.83,100
5487,CK Stack UPMC,176,131,134,122,563,1.78,100
5488,CK Stack UPMC,138,125,144,124,531,1.88,100
5489,CK Stack UPMC,195,125,134,125,579,1.73,100
5490,CK Stack UPMC,168,121,140,124,553,1.81,100
5491,CK Stack UPMC,160,129,138,123,550,1.82,100
5492,CK Stack UPMC,209,151,139,124,623,1.61,100
5493,CK Stack UPMC,197,128,155,117,597,1.68,100
5494,CK Stack UPMC,149,128,137,142,556,1.80,100
5495,CK Stack UPMC,170,128,128,122,548,1.82,100
5496,CK Stack UPMC,188,121,137,127,573,1.75,100
5497,CK Stack UPMC,157,127,138,120,542,1.85,100
5498,CK Stack UPMC,127,131,142,128,528,1.89,100
5499,CK Stack UPMC,202,158,123,122,605,1.65,100
5500,CK Stack UPMC,131,135,130,129,525,1.90,100
5501,CK Stack UPMC,191,125,135,118,569,1.76,100
5502,CK Stack UPMC,226,121,123,123,593,1.69,100
5503,CK Stack UPMC,185,123,143,122,573,1.75,100
5504,CK Stack UPMC,142,126,138,122,528,1.89,100
5505,CK Stack UPMC,129,129,148,117,523,1.91,100
5506,CK Stack UPMC,165,109,138,179,591,1.69,100
5507,CK Stack UPMC,191,115,148,125,579,1.73,100
5508,CK Stack UPMC,140,127,129,127,523,1.91,100
5509,CK Stack UPMC,160,122,142,118,542,1.85,100
5510,CK Stack UPMC,186,120,151,122,579,1.73,100
5511,CK Stack UPMC,187,127,118,127,559,1.79,100
5512,CK Stack UPMC,98,126,139,127,490,2.04,100
5513,CK Stack UPMC,185,135,159,120,599,1.67,100
5514,CK Stack UPMC,193,131,151,120,595,1.68,100
5515,CK Stack UPMC,176,119,144,176,615,1.63,100
5516,CK Stack UPMC,168,130,139,125,562,1.78,100
5517,CK Stack UPMC,137,134,150,124,545,1.83,100
5518,CK Stack UPMC,203,124,126,125,578,1.73,100
5519,CK Stack UPMC,197,118,133,126,574,1.74,100
5520,CK Stack UPMC,150,127,144,122,543,1.84,100
5521,CK Stack UPMC,182,132,140,124,578,1.73,100
5522,CK Stack UPMC,144,123,131,126,524,1.91,100
5523,CK Stack UPMC,120,133,147,125,525,1.90,100
5524,CK Stack UPMC,143,121,124,121,509,1.96,100
5525,CK Stack UPMC,179,121,124,119,543,1.84,100
5526,CK Stack UPMC,120,130,131,123,504,1.98,100
5527,CK Stack UPMC,145,121,145,119,530,1.89,100
5528,CK Stack UPMC,130,130,139,125,524,1.91,100
5529,CK Stack UPMC,170,134,164,121,589,1.70,100
5530,CK Stack UPMC,129,123,128,123,503,1.99,100
5531,CK Stack UPMC,150,125,153,123,551,1.81,100
5532,CK Stack UPMC,169,136,145,141,591,1.69,100
5533,CK Stack UPMC,136,131,144,126,537,1.86,100
5534,CK Stack UPMC,203,147,195,146,691,1.45,100
5535,CK Stack UPMC,103,105,128,126,462,2.16,100
5536,CK Stack UPMC,137,127,141,120,525,1.90,100
5537,CK Stack UPMC,185,129,143,157,614,1.63,100
5538,CK Stack UPMC,132,112,157,125,526,1.90,100
5539,CK Stack UPMC,145,126,150,122,543,1.84,100
5540,CK Stack UPMC,236,133,147,121,637,1.57,100
5541,CK Stack UPMC,192,120,171,125,608,1.64,100
5542,CK Stack UPMC,177,122,131,182,612,1.63,100
5543,CK Stack UPMC,185,156,156,124,621,1.61,100
5544,CK Stack UPMC,169,134,156,125,584,1.71,100
5545,CK Stack UPMC,195,129,134,122,580,1.72,100
5546,CK Stack UPMC,147,131,148,119,545,1.83,100
5547,CK Stack UPMC,211,116,146,124,597,1.68,100
5548,CK Stack UPMC,219,139,172,122,652,1.53,100
5549,CK Stack UPMC,149,131,141,125,546,1.83,100
5550,CK Stack UPMC,147,132,130,129,538,1.86,100
5551,CK Stack UPMC,159,128,149,125,561,1.78,100
5552,CK Stack UPMC,171,140,132,123,566,1.77,100
5553,CK Stack UPMC,147,126,137,125,535,1.87,100
5554,CK Stack UPMC,149,119,130,115,513,1.95,100
5555,CK Stack UPMC,155,137,150,127,569,1.76,100
5556,CK Stack UPMC,177,124,159,122,582,1.72,100
5557,CK Stack UPMC,176,123,141,123,563,1.78,100
5558,CK Stack UPMC,221,136,143,124,624,1.60,100
5559,CK Stack UPMC,155,123,150,127,555,1.80,100
5560,CK Stack UPMC,135,141,159,122,557,1.80,100
5561,CK Stack UPMC,194,128,172,121,615,1.63,100
5562,CK Stack UPMC,215,123,132,124,594,1.68,100
5563,CK Stack UPMC,131,125,140,126,522,1.92,100
5564,CK Stack UPMC,170,129,131,138,568,1.76,100
5565,CK Stack UPMC,189,133,167,124,613,1.63,100
5566,CK Stack UPMC,183,126,139,118,566,1.77,100
5567,CK Stack UPMC,163,124,150,125,562,1.78,100
5568,CK Stack UPMC,186,128,138,122,574,1.74,100
5569,CK Stack UPMC,136,130,125,119,510,1.96,100
5570,CK Stack UPMC,146,130,165,127,568,1.76,100
5571,CK Stack UPMC,151,139,148,124,562,1.78,100
5572,CK Stack UPMC,144,135,146,123,548,1.82,100
5573,CK Stack UPMC,246,132,153,125,656,1.52,100
5574,CK Stack UPMC,189,122,144,123,578,1.73,100
5575,CK Stack UPMC,125,137,140,125,527,1.90,100
5576,CK Stack UPMC,154,140,170,118,582,1.72,100
5577,CK Stack UPMC,117,121,134,116,488,2.05,100
5578,CK Stack UPMC,189,135,158,124,606,1.65,100
5579,CK Stack UPMC,134,137,163,119,553,1.81,100
5580,CK Stack UPMC,130,144,143,120,537,1.86,100
5581,CK Stack UPMC,183,145,158,123,609,1.64,100
5582,CK Stack UPMC,191,139,136,123,589,1.70,100
5583,CK Stack UPMC,192,134,152,131,609,1.64,100
5584,CK Stack UPMC,183,120,142,126,571,1.75,100
5585,CK Stack UPMC,149,135,152,128,564,1.77,100
5586,CK Stack UPMC,189,156,157,125,627,1.59,100
5587,CK Stack UPMC,189,141,151,196,677,1.48,100
5588,CK Stack UPMC,169,131,140,123,563,1.78,100
5589,CK Stack UPMC,137,128,129,123,517,1.93,100
5590,CK Stack UPMC,176,116,144,125,561,1.78,100
5591,CK Stack UPMC,173,117,164,117,571,1.75,100
5592,CK Stack UPMC,171,134,157,127,589,1.70,100
5593,CK Stack UPMC,218,144,155,126,643,1.56,100
5594,CK Stack UPMC,239,127,140,123,629,1.59,100
5595,CK Stack UPMC,192,143,132,170,637,1.57,100
5596,CK Stack UPMC,126,129,144,122,521,1.92,100
5597,CK Stack UPMC,157,142,144,116,559,1.79,100
5598,CK Stack UPMC,168,147,173,123,611,1.64,100
5599,CK Stack UPMC,172,134,154,113,573,1.75,100
5600,CK Stack UPMC,156,140,150,124,570,1.75,100
5601,CK Stack UPMC,235,133,165,121,654,1.53,100
5602,CK Stack UPMC,117,122,127,138,504,1.98,100
5603,CK Stack UPMC,181,132,165,124,602,1.66,100
5604,CK Stack UPMC,138,132,153,120,543,1.84,100
5605,CK Stack UPMC,175,130,129,116,550,1.82,100
5606,CK Stack UPMC,199,120,132,142,593,1.69,100
5607,CK Stack UPMC,181,141,158,126,606,1.65,100
5608,CK Stack UPMC,173,140,135,125,573,1.75,100
5609,CK Stack UPMC,208,124,140,139,611,1.64,100
5610,CK Stack UPMC,189,135,147,124,595,1.68,100
5611,CK Stack UPMC,171,125,132,124,552,1.81,100
5612,CK Stack UPMC,168,120,132,124,544,1.84,100
5613,CK Stack UPMC,160,177,138,125,600,1.67,100
5614,CK Stack UPMC,135,127,131,120,513,1.95,100
5615,CK Stack UPMC,128,136,140,127,531,1.88,100
5616,CK Stack UPMC,185,132,147,122,586,1.71,100
5617,CK Stack UPMC,172,130,148,123,573,1.75,100
5618,CK Stack UPMC,217,127,169,123,636,1.57,100
5619,CK Stack UPMC,168,151,155,124,598,1.67,100
5620,CK Stack UPMC,172,136,162,115,585,1.71,100
5621,CK Stack UPMC,125,131,170,123,549,1.82,100
5622,CK Stack UPMC,172,128,133,125,558,1.79,100
5623,CK Stack UPMC,156,141,149,122,568,1.76,100
5624,CK Stack UPMC,139,129,132,123,523,1.91,100
5625,CK Stack UPMC,150,152,142,119,563,1.78,100
5626,CK Stack UPMC,141,149,138,122,550,1.82,100
5627,CK Stack UPMC,175,124,145,175,619,1.62,100
5628,CK Stack UPMC,165,121,134,128,548,1.82,100
5629,CK Stack UPMC,183,122,121,115,541,1.85,100
5630,CK Stack UPMC,148,126,139,128,541,1.85,100
5631,CK Stack UPMC,140,116,147,116,519,1.93,100
5632,CK Stack UPMC,198,136,156,122,612,1.63,100
5633,CK Stack UPMC,184,128,148,181,641,1.56,100
5634,CK Stack UPMC,136,127,136,122,521,1.92,100
5635,CK Stack UPMC,221,115,156,166,658,1.52,100
5636,CK Stack UPMC,225,120,141,120,606,1.65,100
5637,CK Stack UPMC,146,126,131,116,519,1.93,100
5638,CK Stack UPMC,158,127,149,126,560,1.79,100
5639,CK Stack UPMC,140,125,135,117,517,1.93,100
5640,CK Stack UPMC,139,121,138,121,519,1.93,100
5641,CK Stack UPMC,161,138,146,172,617,1.62,100
5642,CK Stack UPMC,167,124,145,125,561,1.78,100
5643,CK Stack UPMC,224,135,130,121,610,1.64,100
5644,CK Stack UPMC,197,125,143,115,580,1.72,100
5645,CK Stack UPMC,134,128,129,121,512,1.95,100
5646,CK Stack UPMC,190,125,139,123,577,1.73,100
5647,CK Stack UPMC,171,127,140,119,557,1.80,100
5648,CK Stack UPMC,101,125,141,124,491,2.04,100
5649,CK Stack UPMC,141,153,160,124,578,1.73,100
5650,CK Stack UPMC,130,131,136,124,521,1.92,100
5651,CK Stack UPMC,175,127,123,128,553,1.81,100
5652,CK Stack UPMC,159,132,146,122,559,1.79,100
5653,CK Stack UPMC,204,109,126,125,564,1.77,100
5654,CK Stack UPMC,176,128,163,125,592,1.69,100
5655,CK Stack UPMC,143,150,136,127,556,1.80,100
5656,CK Stack UPMC,174,116,123,122,535,1.87,100
5657,CK Stack UPMC,157,137,130,187,611,1.64,100
5658,CK Stack UPMC,196,118,124,123,561,1.78,100
5659,CK Stack UPMC,141,124,148,123,536,1.87,100
5660,CK Stack UPMC,160,124,124,124,532,1.88,100
5661,CK Stack UPMC,158,136,140,185,619,1.62,100
5662,CK Stack UPMC,138,129,157,117,541,1.85,100
5663,CK Stack UPMC,183,124,155,121,583,1.72,100
5664,CK Stack UPMC,157,136,148,117,558,1.79,100
5665,CK Stack UPMC,150,145,154,127,576,1.74,100
5666,CK Stack UPMC,174,123,150,124,571,1.75,100
5667,CK Stack UPMC,152,130,171,119,572,1.75,100
5668,CK Stack UPMC,155,134,141,121,551,1.81,100
5669,CK Stack UPMC,225,142,132,202,701,1.43,100
5670,CK Stack UPMC,157,116,148,122,543,1.84,100
5671,CK Stack UPMC,156,124,151,123,554,1.81,100
5672,CK Stack UPMC,228,119,138,126,611,1.64,100
